Message ID,Date,Text,URL
232687,2025-05-15 13:44:42,"حماس: حرصا على التخفيف عن شعبنا بوقف العدوان وفتح المعابر بادرنا بإطلاق ألكسندر بين يدي زيارة ترمب للمنطقة

حماس: نتوقع حسب التفاهمات التي جرت مع الطرف الأمريكي وبعلم الوسطاء أن يبدأ دخول المساعدات إلى قطاع غزة فورا

حماس: نتوقع الدعوة إلى وقف إطلاق نار دائم وإجراء مفاوضات شاملة بشأن جميع القضايا لتحقيق الأمن والاستقرار

حماس: عدم تحقيق الخطوات خاصة إدخال المساعدات إلى غزة سيلقي بظلال سلبية على أي جهود لاستكمال المفاوضات",https://t.me/muthanapress84/232687
232686,2025-05-15 13:44:14,محدث: 114 شهيدا جراء الغارات الإسرائيلية في مختلف أرجاء قطاع غزة,https://t.me/muthanapress84/232686
232685,2025-05-15 13:30:53,انتشال شهيد طفل وعدد من الإصابات جراء الغارة,https://t.me/muthanapress84/232685
232684,2025-05-15 13:23:42,"حماس: في إطار حرصنا على التخفيف عن شعبنا بوقف العدوان وفتح المعابر لإدخال المساعدات الإنسانية، جاءت المبادرة الإيجابية بإطلاق سراح الجندي الأسير عيدان ألكسندر بين يدي زيارة الرئيس الأمريكي للمنطقة

ونتوقّع، حسب التفاهمات التي جرت مع الطرف الأمريكي، وبعلم الوسطاء، أن يبدأ دخول المساعدات الإنسانية إلى قطاع غزة بشكل فوري، والدعوة إلى وقف إطلاق نار دائم، وإجراء مفاوضات شاملة حول جميع القضايا لتحقيق الأمن والاستقرار في المنطقة، وهو ما نتطلّع إلى الوصول إليه

غير أن عدم تحقيق هذه الخطوات، وخاصة إدخال المساعدات الإنسانية لشعبنا، سيلقي بظلال سلبية على أي جهود لاستكمال المفاوضات حول عملية تبادل الأسرى",https://t.me/muthanapress84/232684
232683,2025-05-15 12:55:09,"3 شهداء أشقاء نتيجة القصف الإسرائيلي بمنزل عائلة نصر في شارع غزة القديم بجباليا البلد شمالي قطاع غزة: 

1- محمد مسعود نصر 
2- رمضان مسعود نصر 
3- عبد الرحمن مسعود نصر",https://t.me/muthanapress84/232683
232682,2025-05-15 12:51:39,الاعلام الحكومي بغزة: ارتفاع عدد الشُّهداء الصَّحفيين إلى 217 صحفياً بعد استشهاد الصحفي أحمد الحلو,https://t.me/muthanapress84/232682
232681,2025-05-15 12:50:14,غارة جوية إسرائيلية على منزل مكون من ٣  طوابق يضم نازحين وذلك شرق صلاح الدين من جهة شركة الشروق للبطاريات في بلدة القرارة شمال خانيونس,https://t.me/muthanapress84/232681
232680,2025-05-15 12:44:29,"حصيلة شهداء اليوم في مدينة غزة 12 شهيداً: 

4 شهداء جرا قصف استهدف شقة سكنية في حي النصر غربي المدينة.

شهيد في قصف جوي إسرائيلي على حي التفاح شرقي المدينة.

استشهاد مسنة إثر استهداف مدفعية الاحتلال لمنزل يعود لعائلة عجور في شارع يافا بحي التفاح شرق المدينة.

استشهاد محمد الغفري إثر قصف مسيرة الاحتلال شرقي منطقة الشعف شرقي مدينة.

استشهاد طفل في قصف إسرائيلي استهدف منطقة العامودي شمال غرب المدينة.

4 شهداء جراء استهداف الاحتلال مجموعة من المواطنين على رمزون السنافور بحي التفاح شرقي المدينة",https://t.me/muthanapress84/232680
232679,2025-05-15 12:44:29,"حصيلة الشهداء اليوم في شمال القطاع 28 شهيداً : 

15 شهيدا في قصف إسرائيلي استهدف مصلى وعيادة التوبة الصحية في الفاخورة غرب مخيم جباليا.

7 شهداء في قصف منزل يعود لعائلة شهاب في بلدة جباليا البلد.

 3 شهداء ومصابون في قصف مدفعي على حي تل الذهب في مدينة بيت لاهيا.

استشهاد سالم ربيع سلامة جراء استهداف منزل في منطقة السلاطين غرب بيت لاهيا.

شهيدة جراء غارات إسرائيلية على منطقة تل الزعتر.

شهيد في قصف إسرائيلي على منطقة السكة شرق مخيم جباليا.",https://t.me/muthanapress84/232679
232678,2025-05-15 12:44:29,"رصد لشهداء ارتقوا وسط القطاع وعددهم 5 شهداء: 

3 شهداء في قصف منزل لعائلة النباهين في دير البلح.

شهيدان بنيران مسيرات إسرائيلية استهدفت مدينة دير البلح.",https://t.me/muthanapress84/232678
